bu_naam;parkeren_pct;auto_pct;voet_pct;fiets_pct
Cuijk De Valuwe;0.15;0.47;0.35;0.03
Haps kern;0.14;0.64;0.13;0.08
Haps buitengebied;0.05;0.88;0.02;0.05
Sint Agatha buitengebied;0.00;0.85;0.01;0.13
Den Berg;0.03;0.71;0.24;0.03
Schaijkse Heide;0.05;0.82;0.03;0.10
Reek;0.07;0.70;0.16;0.07
Mun;0.02;0.93;0.01;0.04
Nabbegat-Voederheil;0.02;0.86;0.02;0.10
Trent-Graspeel;0.00;0.93;0.01;0.07
Berghuizen;0.02;0.93;0.05;0.00
Weerwille;0.02;0.91;0.04;0.03
Zuidwolde kern;0.10;0.66;0.21;0.03
Duifhuis-Kreitsberg;0.00;0.85;0.01;0.13
Ruinerweide;0.00;1.00;0.00;0.00
Overige verspreide huizen;0.00;1.00;0.00;0.00
Zevenhuis;0.03;0.88;0.05;0.04
Koekange Zuid;0.00;0.75;0.00;0.25
Veeningen;0.04;0.66;0.24;0.06
Koekangerveld;0.02;0.85;0.10;0.03
Reekse Heide en Bovenland;0.03;0.85;0.02;0.11
Zeeland;0.09;0.63;0.25;0.02
Leeuwte;0.00;0.70;0.00;0.30
Hees;0.00;0.94;0.00;0.06
Peel;0.00;0.94;0.00;0.05
Alteveer;0.00;0.87;0.00;0.12
Zuidwolde;0.00;0.90;0.02;0.08
Alteveer;0.06;0.69;0.17;0.08
Fort;0.02;0.95;0.02;0.02
Fort;0.01;0.96;0.00;0.03
Kerkenveld;0.05;0.79;0.11;0.05
Kerkenveld;0.01;0.98;0.00;0.01
Drogteropslagen;0.03;0.94;0.03;0.00
Drogteropslagen;0.00;1.00;0.00;0.00
Linde;0.08;0.76;0.13;0.03
Linde;0.01;0.88;0.01;0.09
Veeningen;0.02;0.90;0.02;0.06
Echten;0.13;0.81;0.05;0.01
Echten;0.02;0.81;0.07;0.10
Ruinen;0.09;0.69;0.19;0.03
Oldenhave;0.00;1.00;0.00;0.00
Den Ham;0.15;0.60;0.21;0.05
Pesse;0.00;0.88;0.07;0.05
Ansen;0.00;0.96;0.01;0.02
Kortgene-Dorp;0.12;0.61;0.23;0.04
Geersdijk;0.02;0.91;0.01;0.06
's-Graveland;0.13;0.53;0.22;0.12
Hollandsch Ankeveen;0.01;0.78;0.04;0.16
't Sumpel;0.07;0.66;0.26;0.00
Ankeveense Rade;0.09;0.64;0.20;0.07
Nieuw-Loosdrechtsedijk;0.13;0.54;0.30;0.04
Muijeveld;0.02;0.97;0.00;0.00
Rade Oranjebuurt Munniksveen en omgeving;0.14;0.51;0.34;0.01
Foxwolde;0.00;0.98;0.00;0.02
Oud-Kortenhoef;0.11;0.74;0.06;0.09
Industrieterrein Roden;0.14;0.66;0.18;0.03
Heelwijk;0.18;0.52;0.28;0.02
Boomhoek;0.01;0.79;0.08;0.12
Horn- en Kuijerpolder;0.10;0.64;0.23;0.03
Een;0.03;0.81;0.10;0.06
Roderwolde;0.03;0.86;0.11;0.00
Sandebuur;0.00;1.00;0.00;0.00
Roden;0.10;0.53;0.35;0.02
Broekmaten;0.13;0.61;0.26;0.00
Moleneind;0.05;0.72;0.01;0.23
Kromme Rade;0.28;0.52;0.02;0.18
Lieveren;0.01;0.98;0.00;0.00
Geerdijk-West;NULL;NULL;NULL;NULL
Blijkpolder;0.20;0.43;0.29;0.08
Nieuw-Roden;0.06;0.59;0.26;0.08
Langelo;0.02;0.89;0.08;0.00
Peest;0.03;0.91;0.01;0.05
Roderesch;0.03;0.89;0.08;0.00
Steenbergen;0.00;0.99;0.01;0.00
Industrieterrein;0.31;0.63;0.04;0.02
Ankeveen;0.02;0.72;0.06;0.20
Horstermeer;0.03;0.80;0.02;0.14
Splegelpolder;0.07;0.66;0.18;0.09
Buitengebied Roden Noord;0.00;0.86;0.00;0.13
Nietap;0.06;0.66;0.21;0.07
Leutingewolde;0.00;1.00;0.00;0.00
Norg;0.07;0.70;0.21;0.03
Zuidvelde;0.00;0.79;0.00;0.21
Westervelde;0.03;0.95;0.02;0.01
Veenhuizen;0.14;0.65;0.16;0.05
Buitengebied Roden West;0.00;0.80;0.09;0.11
Wittelte;0.01;0.91;0.02;0.07
Huis ter Heide;0.00;0.84;0.06;0.10
Peize;0.08;0.68;0.21;0.02
Vroomshoop-Oost;0.01;0.84;0.03;0.12
Een-West;0.01;0.89;0.00;0.10
Beerta-Centrum;0.10;0.62;0.25;0.03
Langelo;0.01;0.87;0.04;0.08
Norg;0.01;0.83;0.03;0.13
Zuidvelde;0.00;0.88;0.02;0.10
Westeinde;0.04;0.72;0.15;0.10
Een;0.01;0.93;0.02;0.04
Westerhaar-West;0.09;0.67;0.21;0.04
Westerweilanden-Elzenhoek;0.12;0.58;0.25;0.04
Peest;0.00;0.94;0.00;0.05
Altena;0.04;0.78;0.17;0.00
Vijverwijk;0.04;0.58;0.37;0.01
Westervelde;0.01;0.89;0.05;0.06
Oosteinde en Slot;0.03;0.79;0.15;0.03
Veenhuizen;0.03;0.87;0.05;0.05
Peizermade;0.00;0.72;0.04;0.24
West ten oosten Kanaal;0.12;0.72;0.15;0.01
West ten westen Kanaal;0.03;0.72;0.13;0.12
De Pollen;0.05;0.83;0.04;0.08
Weitemanslanden;0.00;0.95;0.00;0.05
Westerhaar-Oost;0.06;0.79;0.07;0.08
Diever;0.11;0.70;0.17;0.03
ten zuiden van Vriezenveen;0.00;0.92;0.01;0.07
Vriezenveensewijk;0.15;0.60;0.26;0.00
Leggeloo;0.01;0.97;0.02;0.00
Westerhaar-Vriezenveensewijk-Oost;0.00;0.91;0.02;0.07
Buurtschap Magele;0.02;0.84;0.07;0.07
Buurtschap Linde;0.01;0.91;0.01;0.07
Vroomshoop-Oost;0.12;0.63;0.20;0.06
Vroomshoop-West;0.14;0.58;0.25;0.03
Beter Wonen;0.12;0.60;0.25;0.02
Nieuwoord;0.04;0.76;0.14;0.06
Zorgvlied;0.02;0.82;0.05;0.11
Wapse;0.02;0.83;0.06;0.09
Darp;0.02;0.82;0.06;0.09
Diever;0.00;0.86;0.03;0.10
Westeinde;0.00;0.99;0.00;0.00
Wapse;0.00;0.85;0.02;0.13
Zorgvlied;0.06;0.76;0.17;0.02
Dwingelo;0.10;0.64;0.25;0.01
Nieuweschans De Bron;0.10;0.67;0.14;0.09
Dwingeloo;0.03;0.85;0.02;0.10
Lhee;0.01;0.94;0.01;0.03
Eemster;0.00;0.99;0.00;0.00
Geeuwenbrug;0.03;0.89;0.01;0.07
Geeuwenbrug;0.01;0.90;0.06;0.04
Finsterwolde Hardenberg;0.05;0.73;0.11;0.11
Dieverbrug;0.00;0.98;0.02;0.00
Havelte;0.08;0.75;0.11;0.06
Havelterberg;0.01;0.92;0.01;0.05
Uffelte;0.08;0.79;0.05;0.09
Wapserveen midden;0.08;0.72;0.05;0.16
Vledder;0.07;0.71;0.17;0.05
Vledderveen;0.00;0.90;0.01;0.08
Wilhelminaoord;0.10;0.64;0.23;0.02
Wapserveen;0.01;0.88;0.00;0.11
Frederiksoord;0.06;0.75;0.08;0.10
Haalderen;0.07;0.58;0.27;0.08
Vledder;0.02;0.72;0.08;0.18
Frederiksoord;0.02;0.85;0.03;0.09
Nijensleek;0.04;0.75;0.04;0.18
Ronduite;0.05;0.62;0.05;0.28
Nijensleek;0.01;0.94;0.01;0.05
Vledderveen;0.08;0.77;0.13;0.01
Zuid-Es;0.09;0.61;0.24;0.06
Wilhelminaoord;0.04;0.84;0.04;0.08
Ledeacker;0.02;0.82;0.03;0.13
Bemmel;0.09;0.55;0.30;0.05
Wanroij;0.08;0.70;0.15;0.07
IJzendijke;0.00;0.91;0.00;0.09
Doldersum;0.00;0.80;0.00;0.19
Boschoord;0.03;0.81;0.06;0.10
Sint Anthonis;0.10;0.65;0.24;0.02
Sint Anthonis;0.03;0.58;0.27;0.13
Oploo;0.08;0.67;0.18;0.07
Oploo;0.01;0.62;0.25;0.12
Westerbeek;0.06;0.82;0.11;0.00
Westerbeek;0.00;0.94;0.01;0.05
Stevensbeek;0.08;0.69;0.10;0.13
IJzendijke;0.08;0.62;0.25;0.05
Stevensbeek;0.01;0.81;0.05;0.12
Wanroij's Broek;0.04;0.81;0.05;0.10
Landhorst;0.05;0.78;0.13;0.03
Angeren;0.06;0.60;0.28;0.06
Hulhuizen;0.01;0.92;0.03;0.05
De Peel;0.00;0.75;0.15;0.10
Doornenburg;0.08;0.56;0.32;0.04
Ressen;0.03;0.77;0.12;0.08
Kommerdijk;0.08;0.64;0.28;0.00
Angeren;0.01;0.81;0.05;0.13
Buurt Gendt;0.01;0.79;0.04;0.15
Duinterpen;0.08;0.62;0.25;0.04
Bemmel;0.00;0.81;0.02;0.17
Schoondijke;0.07;0.66;0.24;0.03
Uitbreiding Stad Huissen;0.12;0.51;0.29;0.09
Ambtswaard;0.01;0.92;0.00;0.07
Bemmel-Lent;0.01;0.68;0.01;0.30
Haalderen;0.08;0.71;0.09;0.11
Doornenburg;0.02;0.87;0.03;0.09
Flieren;0.01;0.99;0.00;0.00
Ooijrijkse Polder;0.01;0.90;0.00;0.09
Flieren;0.04;0.82;0.04;0.10
Gendtsche Waarden;0.00;0.99;0.00;0.00
Oude Stad Huissen;0.13;0.47;0.36;0.04
Het Zand;0.07;0.57;0.30;0.06
Zilverkamp;0.13;0.54;0.25;0.07
Keunenhoek Broekkant Schoordijk;0.02;0.83;0.01;0.14
Oudemolen;0.02;0.94;0.04;0.00
Het Zand;0.03;0.72;0.16;0.09
Hoeve en Loostraat;0.12;0.51;0.31;0.06
in het Oosten;0.01;0.90;0.01;0.08
Budel-Schoot;0.12;0.62;0.25;0.01
Kamersven;0.00;0.94;0.00;0.06
Klein-Schoot;0.00;0.91;0.04;0.05
Kamperzeedijk-West;0.01;0.75;0.02;0.22
Uiterwaard;0.05;0.78;0.02;0.15
Blokzijl;0.12;0.59;0.28;0.01
Scheepsdiep;0.00;0.89;0.10;0.00
in het Westen;0.03;0.84;0.01;0.12
Budel-Dorplein;0.13;0.65;0.18;0.05
Nieuwemolen met Driehoek;0.02;0.88;0.06;0.04
Berg en Toom;0.00;0.88;0.00;0.11
Giethoorn-Zuid;0.10;0.68;0.11;0.11
Industrieterrein Dorplein;0.14;0.77;0.01;0.08
Budel-Dorplein;0.00;0.96;0.01;0.03
Wagenberg;0.06;0.73;0.12;0.08
Maarheeze;0.09;0.64;0.25;0.03
Torenlanden;0.11;0.50;0.36;0.03
Maarheeze;0.03;0.89;0.02;0.06
Soerendonk;0.06;0.76;0.05;0.13
Centrum Steenwijk;0.10;0.44;0.46;0.00
Taarlo;0.00;0.98;0.00;0.02
Graaf Wernerstraat;0.19;0.48;0.31;0.01
Soerendonk;0.02;0.91;0.01;0.07
Gastel;0.10;0.81;0.03;0.06
Gastelse Hei;0.00;0.88;0.00;0.12
Steenwijk West;0.11;0.51;0.34;0.04
Giethoorn-Noord kern;0.09;0.70;0.15;0.05
Hijken;0.05;0.90;0.04;0.01
Steenwijkerdiep;0.11;0.38;0.48;0.03
Woldmeenthe;0.08;0.55;0.27;0.10
Oostermeenthe;0.15;0.49;0.34;0.03
Oostwijken De Beitel;0.10;0.50;0.33;0.06
Holthe;0.01;0.90;0.02;0.06
Meentherand;0.10;0.75;0.03;0.12
Kloosterblokje;0.09;0.59;0.32;0.00
Willemstad;0.03;0.86;0.09;0.02
Clingenborgh;0.15;0.48;0.32;0.04
Zwingelspaan;0.03;0.70;0.00;0.27
Brunsting;0.00;0.94;0.00;0.06
Beilen;0.01;0.85;0.05;0.08
Euverem Pesaken Billinghuizen en Waterop;0.04;0.82;0.09;0.05
Dolderkanaal;0.02;0.82;0.06;0.10
De Boterberg;0.04;0.90;0.05;0.02
Heijningen;0.05;0.80;0.13;0.03
Heijningen;0.03;0.94;0.01;0.02
Nieuwe gagels;0.05;0.59;0.27;0.08
Oldemarkt;0.00;0.90;0.00;0.09
Toldijk;0.05;0.69;0.11;0.15
Oranje;0.21;0.71;0.09;0.00
Noordhoek;0.07;0.71;0.17;0.05
Elst-Zuidwest;0.10;0.55;0.29;0.06
De gagels;0.10;0.55;0.29;0.06
Groot Verlaat;0.03;0.91;0.01;0.05
Eeserwold;0.06;0.82;0.00;0.12
Oostburg;0.11;0.56;0.28;0.05
Heeckeren;0.08;0.60;0.22;0.10
Kalenberg;0.14;0.64;0.06;0.16
Heetveld;0.05;0.73;0.22;0.00
Breskens;0.02;0.83;0.02;0.13
Paddenpoel en Kornputkwartier;0.08;0.62;0.26;0.04
Buitengebied Steenwijk;0.00;0.92;0.00;0.08
Kalenberg;0.02;0.72;0.00;0.26
Kuinre;0.07;0.65;0.20;0.07
Herveld;0.03;0.91;0.05;0.01
Dijkdorp Blankenham;0.01;0.99;0.00;0.01
Buitengebied Blankenham;0.00;0.40;0.00;0.60
Oldemarkt;0.09;0.60;0.25;0.05
Lindedijk en Rondebroek;0.00;0.82;0.00;0.18
Kuinre;0.00;0.92;0.00;0.08
Kerkbuurt;0.15;0.63;0.22;0.00
Noordlangeweg;0.08;0.56;0.26;0.10
Scheerwolde;0.09;0.63;0.28;0.00
Vollenhove;0.11;0.56;0.30;0.02
Schaarkampen;0.00;0.95;0.00;0.05
Vollenhove;0.01;0.82;0.00;0.17
Tussen Sint Jans Klooster en Heetveld;0.09;0.90;0.02;0.00
polder Gelderingen IJsselham;0.00;0.87;0.00;0.13
Scheerwolde en Wetering;0.01;0.89;0.00;0.10
Tonnekreek;0.00;0.78;0.12;0.10
Bovensmilde-Noord;0.01;0.78;0.04;0.17
Moespot-Leeuwte;0.03;0.86;0.00;0.11
Ochten;0.09;0.62;0.26;0.03
Sint Jansklooster;0.11;0.62;0.27;0.00
Fijnaart;0.11;0.55;0.32;0.02
Belt-Schutsloot;0.07;0.75;0.11;0.07
Wanneperveen;0.14;0.58;0.27;0.02
Kallenkote;0.05;0.86;0.06;0.03
Buitengebied Kallenkote;0.07;0.80;0.09;0.04
Blauwehand;0.10;0.72;0.04;0.13
Buitengebied Wanneperveen;0.05;0.77;0.01;0.17
Bovensmilde-Zuid;0.00;0.85;0.03;0.12
Roekebos;0.00;0.79;0.00;0.21
Helwijk;0.12;0.51;0.32;0.05
Laag-Keppel;0.05;0.82;0.13;0.00
Sint Jansklooster;0.00;1.00;0.00;0.00
Helwijk;0.02;0.91;0.03;0.04
Leidsenhage;0.03;0.44;0.44;0.09
Kadoelen en omgeving;0.00;0.98;0.01;0.01
Drempt;0.09;0.73;0.18;0.00
Scharnegoutum;0.06;0.70;0.22;0.02
Barsbeek;0.09;0.89;0.00;0.02
Buitengebied Belt Schutsloot;0.09;0.74;0.03;0.15
Nijezijl-Roodhem;0.10;0.62;0.23;0.05
Dinxterveen;0.00;0.83;0.04;0.12
Eede;0.06;0.70;0.23;0.02
Heilige Stok - Kerkstraat;0.13;0.55;0.30;0.02
Klosse;0.00;1.00;0.00;0.00
Zomerdijk;0.01;0.76;0.00;0.22
De Whee II-Zuid;0.09;0.61;0.26;0.04
Hommerts;0.04;0.80;0.13;0.03
ten noorden van Blokzijl;0.03;0.72;0.03;0.22
ten zuiden van Blokzijl;0.03;0.93;0.02;0.02
Jonen;0.00;0.00;0.09;0.90
Oranjewijk;0.13;0.67;0.20;0.00
Eesveen;0.10;0.68;0.05;0.17
Buitengebied Eesveen;0.00;0.93;0.00;0.07
Achterdrempt;0.19;0.65;0.16;0.00
Kennedystraat;0.11;0.56;0.30;0.03
Moerdijk;0.13;0.56;0.29;0.03
Balledonk;0.05;0.68;0.23;0.03
polder Halfweg;0.00;0.76;0.00;0.24
Krooswijk;0.14;0.46;0.35;0.05
Giethoorn-Noord;0.00;0.89;0.00;0.11
Overig Giethoorn-Noord;0.06;0.89;0.00;0.05
Bosselaar;0.08;0.57;0.28;0.08
polder Giethoorn-Zuid;0.01;0.89;0.00;0.10
Ossenzijl;0.10;0.59;0.20;0.11
Buitengebied Ossenzijl;0.01;0.81;0.02;0.16
Vries;0.08;0.67;0.20;0.05
Dwarsgracht;0.16;0.55;0.02;0.28
Spaanshuisken;0.04;0.62;0.34;0.00
Baakhoven;0.01;0.98;0.01;0.00
Zuidveen;0.07;0.68;0.14;0.11
Buitengebied Zuidveen;0.00;0.90;0.00;0.10
Onna;0.15;0.82;0.03;0.00
Buitengebied Onna;0.00;0.90;0.00;0.09
Partij-Wittem;0.12;0.68;0.12;0.09
De Bult;0.03;0.85;0.00;0.13
Illikhoven en Visserweert;0.00;0.68;0.03;0.29
Roosteren;0.03;0.74;0.03;0.20
Baars;0.00;0.96;0.01;0.03
Witte Paarden;0.03;0.78;0.00;0.19
Hopveld - Muggenhoek;0.13;0.74;0.08;0.05
Buitengebied Witte Paarden;0.02;0.80;0.00;0.17
De Velft;0.02;0.61;0.35;0.02
Bedrijventerrein Bloemenveiling;0.16;0.69;0.05;0.10
De Pol;0.00;1.00;0.00;0.00
Noordhoek;0.00;0.98;0.00;0.02
Eikenhoek;0.03;0.85;0.09;0.04
Willemsoord;0.12;0.68;0.20;0.01
Roodevaart;0.00;0.89;0.04;0.07
Winde;0.00;0.96;0.01;0.02
Tuk;0.11;0.62;0.24;0.03
Buitengebied Willemsoord;0.00;0.91;0.00;0.08
Moerdijk;0.01;0.95;0.00;0.03
Marijenkampen;0.00;0.93;0.00;0.06
Standdaarbuiten;0.07;0.66;0.22;0.04
Torenveld;0.10;0.51;0.36;0.03
Buitengebied Tuk;0.00;0.90;0.00;0.10
Steenwijkerwold;0.13;0.51;0.33;0.02
Buitengebied Steenwijkerwold;0.01;0.87;0.00;0.12
Basse;0.01;0.99;0.00;0.00
Buitengebied Basse;0.02;0.94;0.00;0.04
Paasloo;0.02;0.86;0.02;0.10
Kreek;0.02;0.96;0.02;0.00
IJsselham;0.00;1.00;0.00;0.00
Wetering;0.01;0.80;0.00;0.18
Buitengebied Wetering;0.02;0.72;0.00;0.26
De Punt;0.04;0.65;0.09;0.22
Kerkveld;0.12;0.62;0.24;0.02
Nederland;0.00;0.99;0.00;0.01
Borculo overige komgebieden;0.10;0.61;0.26;0.03
Baarlo;0.00;0.92;0.00;0.07
Centrum;0.17;0.42;0.34;0.07
ten westen van Zevenbergen;0.01;0.90;0.02;0.08
Oudemolen;0.03;0.80;0.02;0.15
ten oosten van Zevenbergen;0.00;0.77;0.00;0.23
Zevenbergschen Hoek;0.07;0.61;0.25;0.06
Zevenbergschen Hoek;0.04;0.87;0.02;0.07
Langeweg;0.06;0.65;0.23;0.06
Industriegebied Spechthorst II;0.03;0.89;0.08;0.00
Vlagtwedde;0.11;0.64;0.23;0.02
Langeweg;0.00;0.92;0.00;0.08
Klundert;0.12;0.55;0.31;0.02
Noordschans;0.07;0.88;0.05;0.00
Scheemda;0.07;0.73;0.19;0.02
Standdaarbuiten;0.00;0.98;0.00;0.02
Fijnaart;0.01;0.92;0.01;0.07
Recreatiepark Hommelheide;0.09;0.85;0.07;0.00
Lackerbosch;0.01;0.83;0.10;0.07
Lage Zwaluwe inclusief Gaete;0.11;0.60;0.24;0.05
Maxend;0.13;0.58;0.19;0.10
In de Mehre;0.11;0.56;0.33;0.00
Munsterveld;0.08;0.63;0.28;0.01
Susteren Centrum;0.10;0.51;0.39;0.00
Susteren;0.01;0.90;0.01;0.08
Wolfskoul;0.02;0.62;0.36;0.00
Eexta;0.04;0.68;0.28;0.00
Handelsterrein;0.04;0.88;0.01;0.07
Dieteren;0.06;0.69;0.10;0.15
Heide;0.04;0.62;0.26;0.07
Sint Anna ter Muiden;0.01;0.80;0.08;0.11
Illikhoven en Visserweert;0.21;0.72;0.08;0.00
Sluis;0.06;0.84;0.03;0.07
Retranchement;0.10;0.68;0.22;0.00
Retranchement;0.02;0.83;0.02;0.13
Blauwe Sluis;0.03;0.95;0.02;0.00
Zwarte Molen;0.09;0.60;0.24;0.06
Kokkelert;0.14;0.82;0.04;0.00
Vondellaan;0.11;0.51;0.33;0.05
Hooge Zwaluwe;0.10;0.67;0.19;0.05
Oud-Roosteren;0.11;0.78;0.11;0.00
Roosteren;0.12;0.64;0.23;0.01
Aasterberg;0.10;0.72;0.02;0.17
Schilberg;0.15;0.50;0.34;0.02
Gebroek;0.18;0.64;0.17;0.00
Berkelaar;0.03;0.68;0.14;0.15
De Berk;0.02;0.90;0.02;0.05
De Loop;0.12;0.71;0.12;0.06
Echt Centrum;0.14;0.55;0.30;0.01
Echt Noord;0.09;0.58;0.32;0.01
Helkant;0.01;0.78;0.00;0.21
Delden-Centrum;0.13;0.67;0.20;0.00
Diergaarde;0.04;0.79;0.09;0.08
Ophoven;0.00;1.00;0.00;0.00
Schoonstraat;0.12;0.67;0.20;0.01
Made;0.00;0.90;0.00;0.10
Aardenburg;0.15;0.55;0.28;0.01
Businesspark Midden-Limburg;0.00;0.69;0.13;0.18
Buitengebied de Loop;0.06;0.87;0.00;0.07
Buitengebied Gebroek;0.00;0.61;0.30;0.09
Buitengebied Ophoven;0.00;0.97;0.00;0.03
Buitengebied Berkelaar;0.03;0.90;0.01;0.06
Aan het Echterbos;0.00;0.67;0.09;0.24
Sint Kruis;0.04;0.79;0.13;0.04
Echterbosch;0.00;0.78;0.02;0.19
Maria Hoop;0.05;0.68;0.26;0.00
Hingen;0.07;0.68;0.25;0.00
Peij;0.08;0.56;0.29;0.07
Peijerveld;0.04;0.81;0.10;0.05
Buitengebied Spaanshuisken;0.00;1.00;0.00;0.00
Recreatiepark Marisheem;0.17;0.77;0.06;0.00
Liboscherveld;0.00;0.89;0.01;0.10
Slek;0.11;0.62;0.28;0.00
Nieuwstadt;0.03;0.69;0.18;0.09
Nieuwstadt Centrum;0.07;0.63;0.30;0.00
Cristina;0.10;0.55;0.29;0.07
Sint Joost;0.08;0.61;0.31;0.01
Verspreide Huizen Sint Joost;0.01;0.85;0.05;0.09
Koningsbosch;0.05;0.58;0.27;0.10
Sluis;0.21;0.50;0.26;0.02
Eede;0.00;0.99;0.00;0.01
Sint Kruis;0.00;0.94;0.00;0.06
Oostburg;0.00;0.90;0.01;0.09
Zuidzande;0.09;0.62;0.27;0.03
Cadzand;0.02;0.84;0.01;0.12
Nieuwvliet;0.06;0.72;0.13;0.08
Zomerdijk;0.12;0.56;0.21;0.11
Schoondijke;0.00;0.89;0.00;0.10
Waterlandkerkje;0.06;0.65;0.18;0.11
Wagenberg;0.02;0.96;0.01;0.02
Zuidzande;0.00;0.91;0.01;0.08
Groede;0.10;0.57;0.27;0.05
Nieuwvliet-Bad-Oost en -West;0.09;0.78;0.03;0.10
Nieuwvliet;0.01;0.86;0.01;0.12
Groede;0.07;0.79;0.02;0.13
Breskens;0.13;0.51;0.31;0.05
Hoofdplaat;0.08;0.66;0.24;0.02
Nummer Eén en omgeving;0.03;0.85;0.02;0.10
Nummer Eén en Slijkplaat;0.00;0.82;0.00;0.18
Overige verspreide huizen Hoofdplaat;0.00;0.84;0.01;0.15
Terheijden;0.16;0.54;0.25;0.05
Waterlandkerkje;0.00;0.93;0.00;0.07
Made;0.14;0.54;0.28;0.04
Tuinbouwgebied;0.00;0.84;0.00;0.15
Drimmelen;0.25;0.58;0.13;0.03
Biesbosch;0.00;0.95;0.05;0.00
Drimmelen;0.09;0.66;0.08;0.18
Componistenbuurt;0.18;0.52;0.21;0.08
Wahlwiller;0.12;0.63;0.13;0.12
Wagnerplein;0.09;0.60;0.27;0.04
Binnenpolder;0.01;0.95;0.01;0.02
Zonzeelsepolder;0.00;0.96;0.01;0.04
Ravensberg;0.13;0.51;0.28;0.07
Groot Zonzeelsche Polder;0.01;0.99;0.00;0.00
Nijswiller;0.05;0.73;0.11;0.11
Het Rul;0.15;0.59;0.26;0.00
Hooge Zwaluwe;0.00;0.90;0.01;0.08
De Zeis;0.18;0.52;0.25;0.04
't Dorp;0.19;0.46;0.28;0.07
Oranjebuurt;0.11;0.53;0.32;0.04
't Vijfeiken;0.20;0.53;0.24;0.03
Monseigneur van Den Hurklaan;0.06;0.82;0.10;0.01
Graanbuurt;0.11;0.62;0.17;0.10
De Hoef 1;0.04;0.70;0.23;0.04
Buitenpas - Noordrand;0.04;0.83;0.08;0.05
Bekerbuurt;0.15;0.60;0.23;0.01
Broekhoek - Middelste Groes;0.05;0.85;0.06;0.04
De Beemd;0.06;0.78;0.11;0.05
St. Servatius - Schoonstr - Den Dolvert;0.16;0.60;0.20;0.05
De abdij;0.27;0.56;0.17;0.00
Hoofdstraat;0.08;0.63;0.21;0.09
Eperheide;0.02;0.90;0.07;0.01
Genum;0.01;0.95;0.04;0.00
Heilaren;0.11;0.61;0.28;0.00
Rodenburg;0.19;0.62;0.17;0.03
Laar;0.24;0.45;0.29;0.02
De Hoef;0.11;0.62;0.27;0.00
Donzel;0.01;0.80;0.02;0.16
Weijen West;0.17;0.50;0.29;0.04
Hoge Akkers;0.09;0.68;0.23;0.00
Van 't Rijk;0.13;0.49;0.34;0.04
Kleinwijk;0.07;0.76;0.13;0.04
De Bleeken - 't Grolder;0.00;0.98;0.02;0.00
Villaterrein Look;0.00;0.93;0.00;0.07
Zoggel - Berkt;0.00;0.95;0.01;0.04
Heeswijkse Bosschen;0.02;0.90;0.02;0.06
Hooge Wijst - De Vorssel;0.03;0.91;0.01;0.05
Hogebeintum;0.06;0.90;0.05;0.00
Ferwerd;0.05;0.86;0.01;0.08
Reitsum;0.03;0.92;0.05;0.00
Marrum-Westernijkerk;0.01;0.96;0.00;0.03
Blija;0.05;0.89;0.02;0.03
Beugt;0.01;0.89;0.01;0.09
Fokkershoek;0.02;0.86;0.02;0.11
Den Nul Kern;0.05;0.76;0.19;0.01
Hazelberg;0.00;0.93;0.00;0.06
Birdaard;0.10;0.60;0.25;0.06
Heische Wal - DintherseHoek;0.00;0.91;0.00;0.09
Marrum;0.10;0.61;0.27;0.03
Blija;0.06;0.61;0.28;0.05
Loosbroek;0.17;0.69;0.14;0.00
Groote Heide;0.01;0.90;0.01;0.09
Villawijk 't Zand;0.00;0.98;0.01;0.01
Buitengebied Alphen;0.01;0.92;0.01;0.07
Chaam;0.09;0.58;0.26;0.07
in het Noordoosten;0.02;0.84;0.00;0.14
Genemuiden Kern;0.13;0.48;0.35;0.04
Vorstenbosch;0.16;0.64;0.17;0.03
Jislum;0.00;0.98;0.02;0.00
in het Zuidwesten;0.00;0.87;0.01;0.12
Winsum - Verspreide huizen;0.01;0.86;0.01;0.12
Janum;0.00;0.79;0.00;0.20
Sexbierum;0.15;0.60;0.21;0.04
Menzel;0.01;0.89;0.01;0.09
Ferwerd;0.10;0.60;0.27;0.03
Poeldijk Centrumgebied;0.13;0.46;0.35;0.05
Lichtaard;0.00;0.88;0.02;0.10
Bladel;0.10;0.56;0.27;0.07
Dorpsplein e.o.;0.15;0.49;0.36;0.00
Birdaard;0.01;0.89;0.08;0.03
Etenaken;0.05;0.67;0.20;0.08
Poeldijk Noord;0.17;0.44;0.36;0.04
Molenstraat e.o.;0.07;0.83;0.09;0.00
Stokhem-Beertsenhoven;0.06;0.74;0.18;0.02
Elkenrade;0.04;0.90;0.07;0.00
Eikenberg-Hooge Berkt;0.05;0.83;0.11;0.01
Wanswerd;0.01;0.94;0.00;0.05
Bavel;0.00;0.89;0.03;0.08
Galder;0.03;0.85;0.05;0.07
Ulvenhout;0.00;0.87;0.00;0.12
Verspreide huizen;0.01;0.93;0.04;0.02
Kleine Broekstraat;0.02;0.65;0.31;0.02
Van den Valgaetstraat e.o.;0.06;0.58;0.36;0.00
Genemuiden Noord-Oost;0.12;0.55;0.27;0.05
Jeruzalem;0.07;0.57;0.33;0.03
Burgemeester Magneestraat e.o.;0.10;0.48;0.31;0.11
Dokter A. Hoynck van Papendrechtstraat-Dokter Duchateaustraa;0.09;0.67;0.24;0.00
Hof;0.20;0.31;0.49;0.00
Meester Pankenstraat-Riethovensedijk;0.05;0.45;0.45;0.06
